D0:
step,t,mass,phi_center,cx,cy,phimax,psimaxabs,vmaxabs
61960,11.6175,1037,3.976609706878662,160.00000315861723,160.0000033470443,17.01578140258789,46.997127532958984,72.47403717041016
61970,11.619375,1037,3.976609706878662,160.00000580582673,160.00000600405573,17.040586471557617,47.00155258178711,72.5709457397461
61980,11.62125,1037,3.976609706878662,159.99999558610975,159.9999957752816,17.065139770507812,47.005218505859375,72.66674041748047
61990,11.623125,1037,3.976609706878662,160.0000003397705,160.0000005257767,17.089445114135742,47.008155822753906,72.76142120361328
62000,11.625,1037,3.976609706878662,159.9999958727505,159.99999605367464,17.11349868774414,47.01033020019531,72.85499572753906
62010,11.626875,1037,3.976609706878662,160.0000055870203,160.000005764578,17.13730239868164,47.01177215576172,72.94744873046875
62020,11.62875,1045,3.976609706878662,160.0000031213908,160.0000033121461,17.160852432250977,47.01245880126953,73.03877258300781
62030,11.630625,1049,3.976609706878662,160.00000089969058,160.00000109466254,17.184152603149414,47.012393951416016,73.12899017333984
62040,11.6325,1049,3.976609706878662,160.00000470772656,160.00000490112657,17.207199096679688,47.011592864990234,73.21806335449219
62050,11.634375,1049,3.976609706878662,160.00000117338723,160.00000136219057,17.229991912841797,47.01002883911133,73.3060302734375
62060,11.63625,1049,3.976609706878662,160.00000327771005,160.00000346596875,17.252531051635742,47.007720947265625,73.39285278320312
62070,11.638125,1049,3.976609706878662,160.00000175290836,160.000001939277,17.27481460571289,47.004669189453125,73.47855377197266
62080,11.64,1049,3.976609706878662,160.00000951881208,160.00000970329424,17.296844482421875,47.0008544921875,73.56312561035156
62090,11.641875,1049,3.976609706878662,159.9999996318049,159.99999981572267,17.33466148376465,46.99628829956055,73.64655303955078
62100,11.64375,1049,3.976609706878662,160.00000021975896,160.00000039826253,17.37360954284668,46.99098587036133,73.72883605957031
62110,11.645625,1057,3.976609706878662,159.99998886633801,159.9999890463722,17.412302017211914,46.984920501708984,73.80997467041016
62120,11.6475,1065,3.976609706878662,159.9999919988182,159.9999922275038,17.450735092163086,46.978092193603516,73.88996887207031
62130,11.649375000000001,1081,3.976609706878662,159.9999939853696,159.9999942326196,17.488908767700195,46.97052764892578,73.96881866455078
62140,11.651250000000001,1081,3.976609706878662,159.99998857728286,159.99998882461568,17.526823043823242,46.96221160888672,74.04652404785156
62150,11.653125000000001,1073,3.976609706878662,159.9999904996416,159.9999906908559,17.564476013183594,46.95313262939453,74.12308502197266
62160,11.655,1073,3.976609706878662,160.0000062402227,160.00000643573912,17.60186767578125,46.94329071044922,74.19850158691406
62170,11.656875,1073,3.976609706878662,160.00000088061645,160.00000108842016,17.638996124267578,46.93270492553711,74.27277374267578
62180,11.65875,1073,3.976609706878662,159.9999973090305,159.99999751061256,17.67586326599121,46.9213752746582,74.34590148925781
62190,11.660625,1065,3.976609706878662,159.99999724778715,159.99999742856633,17.712467193603516,46.90928268432617,74.4178466796875
62200,11.6625,1065,3.976609706878662,160.00000707992797,160.00000725046024,17.748804092407227,46.896427154541016,74.4886474609375
62210,11.664375,1065,3.976609706878662,159.99998925854422,159.99998942355708,17.78487777709961,46.882808685302734,74.55829620361328
62220,11.66625,1065,3.976609706878662,160.0000036706451,160.0000038313976,17.8206844329834,46.868438720703125,74.62677001953125
62230,11.668125,1065,3.976609706878662,160.00000550203214,160.00000565990254,17.856224060058594,46.85333251953125,74.694091796875
62240,11.67,1049,3.976609706878662,159.9999912255979,159.9999914054992,17.891496658325195,46.83746337890625,74.76023864746094
62250,11.671875,1049,3.976609706878662,160.0000002271456,160.00000040668456,17.92650032043457,46.820831298828125,74.82522583007812
62260,11.67375,1049,3.976609706878662,160.00000336241314,160.00000357520636,17.96123504638672,46.803436279296875,74.88904571533203
62270,11.675625,1049,3.976609706878662,159.99999940813694,159.99999962232224,17.995698928833008,46.7852783203125,74.9516830444336
62280,11.6775,1041,3.976609706878662,160.0000050387954,160.0000052447462,18.029891967773438,46.766357421875,75.01315307617188
62290,11.679375,1041,3.976609706878662,159.99999720060296,159.99999740359675,18.063814163208008,46.74667739868164,75.07344818115234
62300,11.68125,1041,3.976609706878662,160.00000664011122,160.00000684062874,18.09746551513672,46.72626876831055,75.132568359375
62310,11.683125,1041,3.976609706878662,159.99999890732693,159.99999910650314,18.130842208862305,46.70509719848633,75.19050598144531
62320,11.685,1053,3.976609706878662,159.99999918073132,159.9999993603728,18.1639461517334,46.683162689208984,75.24726867675781
62330,11.686875,1061,3.976609706878662,160.00000433593976,160.0000044858279,18.196775436401367,46.660465240478516,75.30284118652344
62340,11.68875,1061,3.976609706878662,159.9999951077708,159.99999525077675,18.229328155517578,46.63700485229492,75.35723876953125
62350,11.690625,1061,3.976609706878662,159.9999983666392,159.99999850134753,18.261606216430664,46.6127815246582,75.4273452758789
62360,11.6925,1069,3.976609706878662,160.00000102010614,160.00000115590075,18.293607711791992,46.58779525756836,75.49977111816406
62370,11.694375,1069,3.976609706878662,160.0000071575235,160.0000072878781,18.325332641601562,46.56204605102539,75.57112884521484
62380,11.696250000000001,1069,3.976609706878662,160.00000075661634,160.00000088776238,18.356779098510742,46.5355339050293,75.64139556884766
62390,11.698125000000001,1061,3.976609706878662,160.0000001196741,160.00000026417166,18.38794708251953,46.50825881958008,75.7105712890625
62400,11.700000000000001,1061,3.976609706878662,160.00000207339727,160.00000221607266,18.41883659362793,46.480224609375,75.77865600585938
62410,11.701875,1061,3.976609706878662,159.99999704709413,159.99999717898476,18.449445724487305,46.45146179199219,75.84565734863281
62420,11.70375,1057,3.976609706878662,160.00000993995403,160.00001008319433,18.479772567749023,46.42193603515625,75.91156005859375
62430,11.705625,1057,3.976609706878662,159.999995085155,159.99999523328884,18.50982093811035,46.39164733886719,75.97636413574219
62440,11.7075,1057,3.976609706878662,160.00000244664466,160.00000259671418,18.53958511352539,46.360595703125,76.0400619506836
62450,11.709375,1057,3.976609706878662,159.9999969078598,159.99999705336776,18.56906509399414,46.32878112792969,76.1026611328125
62460,11.71125,1065,3.976609706878662,160.00000274133393,160.00000289951905,18.5982666015625,46.29620361328125,76.16414642333984
62470,11.713125,1065,3.976609706878662,159.99999929792034,159.99999945449204,18.627182006835938,46.26286315917969,76.22453308105469
62480,11.715,1065,3.976609706878662,160.00000829876547,160.00000846115853,18.655811309814453,46.228759765625,76.28379821777344
62490,11.716875,1065,3.976609706878662,160.00000156992823,160.00000173389472,18.684154510498047,46.19389343261719,76.34194946289062
62500,11.71875,1065,3.976609706878662,159.99999671314387,159.99999687762366,18.71221160888672,46.15826416015625,76.39897918701172
62510,11.720625,1065,3.976609706878662,160.00000126315257,160.00000142820608,18.73998260498047,46.12187957763672,76.45488739013672
62520,11.7225,1065,3.976609706878662,160.00000014861538,160.00000030988767,18.767467498779297,46.08476257324219,76.5096664428711
62530,11.724375,1065,3.976609706878662,159.9999962595458,159.9999964104515,18.794666290283203,46.04688262939453,76.5633316040039
62540,11.72625,1065,3.976609706878662,160.00000190743708,160.0000020555747,18.82157325744629,46.00823974609375,76.61585998535156
62550,11.728125,1073,3.976609706878662,159.99999601115223,159.99999616052384,18.848190307617188,45.968833923339844,76.66724395751953
62560,11.73,1073,3.976609706878662,160.0000002932203,160.00000045023333,18.87451934814453,45.92866516113281,76.71751403808594
62570,11.731875,1073,3.976609706878662,159.99999901168428,159.99999917075365,18.900554656982422,45.887733459472656,76.76664733886719
62580,11.73375,1073,3.976609706878662,159.99999855335037,159.99999870854572,18.926301956176758,45.846038818359375,76.81463623046875
62590,11.735625,1073,3.976609706878662,159.99999872686496,159.9999988841795,18.95175552368164,45.80359649658203,76.86148071289062
62600,11.7375,1073,3.976609706878662,159.99999339463082,159.99999354972158,18.976917266845703,45.760414123535156,76.90718078613281
62610,11.739375,1081,3.976609706878662,160.0000007986417,160.0000009621309,19.001787185668945,45.716468811035156,76.95173645019531
62620,11.74125,1081,3.976609706878662,160.0000066560098,160.00000680841913,19.026363372802734,45.67176055908203,76.99514770507812
62630,11.743125000000001,1081,3.976609706878662,159.99999184277337,159.99999199537012,19.050643920898438,45.62628936767578,77.0879898071289
62640,11.745000000000001,1073,3.976609706878662,159.99999555145746,159.99999569099282,19.074630737304688,45.580055236816406,77.25191497802734
62650,11.746875000000001,1073,3.976609706878662,160.00000176135296,160.00000190160608,19.09832191467285,45.5330810546875,77.41464233398438
62660,11.74875,1073,3.976609706878662,160.00000654199212,160.00000666761716,19.12171745300293,45.48535919189453,77.576171875
62670,11.750625,1057,3.976609706878662,159.99999768879923,159.9999978156734,19.14481544494629,45.43687438964844,77.73650360107422
62680,11.7525,1057,3.976609706878662,159.99999816390502,159.99999830121627,19.16761589050293,45.38762664794922,77.8956298828125
62690,11.754375,1057,3.976609706878662,160.00000471710587,160.00000485481237,19.19011878967285,45.337615966796875,78.05354309082031
62700,11.75625,1057,3.976609706878662,160.0000007909662,160.0000009315551,19.212324142456055,45.2868766784668,78.21025085449219
62710,11.758125,1057,3.976609706878662,159.99999717433113,159.9999973132107,19.234230041503906,45.23537826538086,78.36573791503906
62720,11.76,1057,3.976609706878662,160.00000664124516,160.00000678122518,19.255836486816406,45.1831169128418,78.52000427246094
62730,11.761875,1057,3.976609706878662,159.99999804522517,159.9999981787371,19.277143478393555,45.13009262084961,78.67304992675781
62740,11.76375,1065,3.976609706878662,160.00001044992092,160.0000105804087,19.29814910888672,45.07634353637695,78.82487487792969
62750,11.765625,1065,3.976609706878662,160.00000156098102,160.00000169270814,19.3188533782959,45.02183151245117,78.97547149658203
62760,11.7675,1057,3.976609706878662,160.00001027218232,160.0000104072796,19.339258193969727,44.966556549072266,79.12483215332031
62770,11.769375,1057,3.976609706878662,160.00000308230474,160.0000032125072,19.359357833862305,44.910545349121094,79.27296447753906
62780,11.77125,1057,3.976609706878662,159.9999997622697,159.99999988600734,19.3791561126709,44.853782653808594,79.41986083984375
62790,11.773125,1073,3.976609706878662,159.9999988009674,159.99999892629563,19.398651123046875,44.79625701904297,79.56551361083984
62800,11.775,1065,3.976609706878662,159.9999964689336,159.99999659141938,19.417842864990234,44.73799514770508,79.70991516113281
62810,11.776875,1065,3.976609706878662,160.00000581221485,160.00000593331723,19.4403018951416,44.67898178100586,79.85308074951172
62820,11.77875,1065,3.976609706878662,159.99999771911249,159.9999978338809,19.469846725463867,44.619205474853516,79.99498748779297
62830,11.780625,1065,3.976609706878662,159.99999592730939,159.9999960447788,19.49910545349121,44.5587043762207,80.13563537597656
62840,11.7825,1065,3.976609706878662,160.0000016644432,160.00000178274962,19.528078079223633,44.497440338134766,80.27503967285156
62850,11.784375,1065,3.976609706878662,159.9999991947779,159.99999931339838,19.5567626953125,44.43543243408203,80.41316986083984
62860,11.78625,1065,3.976609706878662,160.00000467002204,160.00000478878349,19.585153579711914,44.3726806640625,80.550048828125
62870,11.788125,1065,3.976609706878662,160.00000451954466,160.00000463140807,19.613258361816406,44.30917739868164,80.74283599853516
62880,11.790000000000001,1065,3.976609706878662,160.0000065265651,160.0000066407851,19.641069412231445,44.244937896728516,80.94938659667969
62890,11.791875000000001,1057,3.976609706878662,160.0000120404787,160.00001214937743,19.66859245300293,44.1799430847168,81.15474700927734
62900,11.793750000000001,1057,3.976609706878662,160.00002094249575,160.0000210495036,19.695819854736328,44.11421585083008,81.35890197753906
62910,11.795625,1057,3.976609706878662,159.9999854008644,159.99998550923908,19.722755432128906,44.047733306884766,81.56185913085938
62920,11.7975,1057,3.976609706878662,159.99999032804402,159.99999044301651,19.749399185180664,43.98051834106445,81.76360321044922
62930,11.799375,1049,3.976609706878662,160.00000155461714,160.00000166990844,19.775747299194336,43.91255569458008,81.9641342163086
62940,11.80125,1049,3.976609706878662,160.00000611565434,160.00000624061357,19.801801681518555,43.84385299682617,82.16344451904297
62950,11.803125,1049,3.976609706878662,160.00000416021314,160.00000428098838,19.827560424804688,43.774410247802734,82.36153411865234
62960,11.805,1049,3.976609706878662,159.99999771614154,159.9999978416471,19.853023529052734,43.704219818115234,82.55840301513672
62970,11.806875,1049,3.976609706878662,160.00000839690838,160.00000852221027,19.878189086914062,43.633304595947266,82.75404357910156
62980,11.80875,1049,3.976609706878662,159.9999907504958,159.99999087948336,19.903059005737305,43.561641693115234,82.94844818115234
62990,11.810625,1049,3.976609706878662,159.99999271667193,159.99999284522667,19.927629470825195,43.48923873901367,83.1416244506836
63000,11.8125,1049,3.976609706878662,160.00001033962926,160.0000104743945,19.951904296875,43.416107177734375,83.33355712890625
63010,11.814375,1049,3.976609706878662,160.0000023123552,160.0000024482567,19.97587776184082,43.34223175048828,83.52424621582031
63020,11.81625,1049,3.976609706878662,160.00001226626551,160.00001239814526,19.99955177307129,43.267616271972656,83.71368408203125
63030,11.818125,1049,3.976609706878662,159.9999887264413,159.99998884375222,20.022926330566406,43.19227600097656,83.90187072753906
63040,11.82,1049,3.976609706878662,159.9999897353123,159.99998985771145,20.046001434326172,43.1161994934082,84.08880615234375
63050,11.821875,1057,3.976609706878662,159.99999923534943,159.99999931197388,20.068775177001953,43.03938674926758,84.27448272705078
63060,11.82375,1057,3.976609706878662,159.99999212184414,159.99999219834208,20.09124755859375,42.96183776855469,84.45890045166016
63070,11.825625,1057,3.976609706878662,160.0000074382669,160.00000752344752,20.11341667175293,42.88356018066406,84.64204406738281
63080,11.8275,1057,3.976609706878662,159.99999326988447,159.99999336038724,20.135282516479492,42.8045539855957,84.82391357421875
63090,11.829375,1057,3.976609706878662,159.99999738866305,159.99999747991183,20.15684700012207,42.72481918334961,85.0045166015625
63100,11.83125,1057,3.976609706878662,159.99999267919807,159.9999927708464,20.1781063079834,42.644351959228516,85.26951599121094
63110,11.833125,1057,3.976609706878662,159.9999989331843,159.99999901214116,20.199060440063477,42.56315612792969,85.54776000976562
63120,11.835,1049,3.976609706878662,159.99999972129535,159.99999979100772,20.219709396362305,42.481231689453125,85.82482147216797
63130,11.836875000000001,1053,3.976609706878662,159.99999434943877,159.99999442841352,20.240053176879883,42.398582458496094,86.10073852539062
63140,11.838750000000001,1053,3.976609706878662,160.000005497561,160.0000055727086,20.26009178161621,42.315208435058594,86.37547302246094
63150,11.840625000000001,1053,3.976609706878662,159.9999999393631,160.00000003364855,20.27982521057129,42.231109619140625,86.64904022216797
63160,11.8425,1053,3.976609706878662,159.99999345862489,159.99999355447238,20.29924964904785,42.14628601074219,86.92142486572266
63170,11.844375,1053,3.976609706878662,160.00000248778736,160.0000025784229,20.31836700439453,42.06073760986328,87.192626953125
63180,11.84625,1053,3.976609706878662,160.00000543432606,160.00000552768583,20.337175369262695,41.97446823120117,87.46263885498047
63190,11.848125,1053,3.976609706878662,160.0000115578783,160.00001165326873,20.355676651000977,41.88747787475586,87.7314453125
63200,11.85,1049,3.976609706878662,159.99999614973757,159.99999624964585,20.37386703491211,41.799766540527344,87.99906158447266
63210,11.851875,1065,3.976609706878662,160.0000072019569,160.00000734298607,20.391748428344727,41.711334228515625,88.26547241210938
63220,11.85375,1065,3.976609706878662,159.99998985100768,159.99998998964745,20.409320831298828,41.622188568115234,88.53067016601562
63230,11.855625,1057,3.976609706878662,159.9999989128151,159.99999905873432,20.42658233642578,41.532325744628906,88.79464721679688
63240,11.8575,1057,3.976609706878662,159.99999637428098,159.99999652087877,20.443531036376953,41.44174575805664,89.05740356445312
63250,11.859375,1049,3.976609706878662,160.0000084362998,160.00000859914527,20.46017074584961,41.35044860839844,89.31893920898438
63260,11.86125,1049,3.976609706878662,159.9999931480932,159.9999933140927,20.476497650146484,41.25843811035156,89.5792465209961
63270,11.863125,1049,3.976609706878662,159.99999909719338,159.9999992592304,20.492509841918945,41.16571807861328,89.83831787109375
63280,11.865,1049,3.976609706878662,160.00000057500046,160.00000072810246,20.508211135864258,41.07228088378906,90.09614562988281
63290,11.866875,1049,3.976609706878662,160.00000395574452,160.00000410552767,20.52359962463379,40.9781379699707,90.35272979736328
63300,11.86875,1049,3.976609706878662,159.9999960162525,159.99999616540984,20.538673400878906,40.88328170776367,90.60806274414062
63310,11.870625,1041,3.976609706878662,159.9999909584776,159.99999109645321,20.55343246459961,40.78771209716797,90.86213684082031
63320,11.8725,1033,3.976609706878662,160.0000020025975,160.0000021470901,20.5678768157959,40.691444396972656,91.11495971679688
63330,11.874375,1025,3.976609706878662,160.0000112521062,160.00001141068552,20.582006454467773,40.59446334838867,91.36651611328125
63340,11.87625,1025,3.976609706878662,160.00000922380198,160.00000938397687,20.5958194732666,40.49678421020508,91.6167984008789
63350,11.878125,1025,3.976609706878662,160.00000417529486,160.0000043312864,20.609317779541016,40.39839553833008,91.86580657958984
63360,11.88,1033,3.976609706878662,160.00001035004524,160.00001051892744,20.622501373291016,40.2993049621582,92.113525390625
63370,11.881875,1033,3.976609706878662,160.00000457184186,160.00000474358242,20.635366439819336,40.19951248168945,92.35997009277344
63380,11.883750000000001,1033,3.976609706878662,160.000008786867,160.0000089547647,20.647912979125977,40.09901809692383,92.60511779785156
63390,11.885625000000001,1033,3.976609706878662,159.99999128978715,159.99999145840883,20.66014289855957,39.99782943725586,92.84896850585938
63400,11.887500000000001,1033,3.976609706878662,159.99999752213432,159.99999769344583,20.672054290771484,39.895938873291016,93.09152221679688
63410,11.889375,1033,3.976609706878662,160.00000431378592,160.0000044936798,20.68364715576172,39.79335021972656,93.33277130126953
63420,11.89125,1033,3.976609706878662,160.00000147603427,160.0000016691894,20.694923400878906,39.690067291259766,93.57271575927734
63430,11.893125,1033,3.976609706878662,160.0000080785135,160.00000825508104,20.70587730407715,39.586090087890625,93.81134033203125
63440,11.895,1025,3.976609706878662,160.00000029046436,160.00000047596663,20.716510772705078,39.48141860961914,94.04864501953125
63450,11.896875,1021,3.976609706878662,160.00000526143916,160.00000542120296,20.726825714111328,39.37605285644531,94.28462219238281
63460,11.89875,1021,3.976609706878662,159.99999527548374,159.99999544140863,20.736820220947266,39.27000045776367,94.519287109375
63470,11.900625,1029,3.976609706878662,159.9999983013236,159.9999985474588,20.74649429321289,39.16325378417969,94.75260925292969
63480,11.9025,1029,3.976609706878662,159.99998526098855,159.99998550718365,20.75584602355957,39.05582046508789,94.98460388183594
63490,11.904375,1029,3.976609706878662,160.00002050979086,160.00002075454756,20.764877319335938,38.94770050048828,95.21524047851562
63500,11.90625,1029,3.976609706878662,160.00001577252183,160.00001601748755,20.77358627319336,38.83889389038086,95.44453430175781
63510,11.908125,1029,3.976609706878662,160.00001898498107,160.00001923587095,20.781972885131836,38.729408264160156,95.67247772216797
63520,11.91,1029,3.976609706878662,160.0000093289147,160.00000957725075,20.790037155151367,38.61923599243164,95.89906311035156
63530,11.911875,1029,3.976609706878662,160.00001260761886,160.00001286684684,20.79777717590332,38.508384704589844,96.1242904663086
63540,11.91375,1029,3.976609706878662,159.99999965044069,159.99999990164227,20.805194854736328,38.3968505859375,96.34814453125
63550,11.915625,1029,3.976609706878662,160.00001692355343,160.00001716229113,20.81229019165039,38.284637451171875,96.57064056396484
63560,11.9175,1037,3.976609706878662,160.00000779170705,160.00000802225344,20.819061279296875,38.171749114990234,96.79176330566406
63570,11.919375,1033,3.976609706878662,159.99999582338745,159.9999961318838,20.82550811767578,38.05818557739258,97.0114974975586
63580,11.92125,1033,3.976609706878662,159.99999154882696,159.9999918586961,20.83163070678711,37.94394302368164,97.22985076904297
63590,11.923125,1033,3.976609706878662,159.9999992354664,159.999999549136,20.837427139282227,37.82903289794922,97.44681549072266
63600,11.925,1033,3.976609706878662,160.00000989765175,160.00001020488858,20.842899322509766,37.71344757080078,97.66238403320312
63610,11.926875,1041,3.976609706878662,159.99999610740895,159.99999640431884,20.848047256469727,37.59719467163086,97.87657165527344
63620,11.92875,1049,3.976609706878662,160.00001488906852,160.00001519756913,20.852867126464844,37.48027420043945,98.08934020996094
63630,11.930625000000001,1049,3.976609706878662,160.00001589406318,160.000016202102,20.857362747192383,37.36268615722656,98.30071258544922
63640,11.932500000000001,1049,3.976609706878662,160.00001023980872,160.00001053888016,20.86153221130371,37.24443054199219,98.51067352294922
63650,11.934375000000001,1041,3.976609706878662,160.00000055049517,160.0000008539193,20.865373611450195,37.12550735473633,98.71922302246094
63660,11.93625,1049,3.976609706878662,160.00000231430587,160.00000259631602,20.86888885498047,37.005924224853516,98.92634582519531
63670,11.938125,1049,3.976609706878662,159.99999642131363,159.9999967058449,20.8720760345459,36.88568115234375,99.1320571899414
63680,11.94,1053,3.976609706878662,160.0000126766022,160.00001296815392,20.874937057495117,36.76477813720703,99.33633422851562
63690,11.941875,1053,3.976609706878662,159.99998310096066,159.9999833945361,20.877471923828125,36.64321517944336,99.53917694091797
63700,11.94375,1053,3.976609706878662,160.0000003815188,160.00000067397903,20.879676818847656,36.52099609375,99.74058532714844
63710,11.945625,1053,3.976609706878662,160.00000473048314,160.0000050111363,20.881553649902344,36.39812469482422,99.94055938720703
63720,11.9475,1049,3.976609706878662,160.00000589300254,160.0000061843058,20.883102416992188,36.274600982666016,100.13908386230469
63730,11.949375,1049,3.976609706878662,160.00000411240333,160.00000440270793,20.884323120117188,36.150421142578125,100.3361587524414
63740,11.95125,1049,3.976609706878662,159.9999975522991,159.99999783959078,20.885215759277344,36.02559280395508,100.53177642822266
63750,11.953125,1049,3.976609706878662,159.99999921197428,159.99999948864797,20.885778427124023,35.900115966796875,100.72594451904297
63760,11.955,1049,3.976609706878662,160.00000287657076,160.00000313556964,20.886011123657227,35.773990631103516,100.91865539550781
63770,11.956875,1065,3.976609706878662,159.99999725183065,159.99999750299517,20.885915756225586,35.647220611572266,101.10990142822266
63780,11.95875,1065,3.976609706878662,160.00000077072585,160.00000103583756,20.88549041748047,35.519805908203125,101.29966735839844
63790,11.960625,1065,3.976609706878662,159.99999780834446,159.99999806850326,20.884735107421875,35.391754150390625,101.48796081542969
63800,11.9625,1065,3.976609706878662,160.00000464752543,160.0000049042631,20.883647918701172,35.26305389404297,101.67478942871094
63810,11.964375,1065,3.976609706878662,160.00000312150073,160.00000337850958,20.882232666015625,35.13371658325195,101.86011505126953
63820,11.96625,1073,3.976609706878662,159.9999986123015,159.99999889266994,20.8804874420166,35.00374221801758,102.04398345947266
63830,11.968125,1073,3.976609706878662,159.9999822583922,159.99998253409134,20.87841033935547,34.87313461303711,102.22632598876953
63840,11.97,1073,3.976609706878662,159.9999926617253,159.9999929310887,20.87600326538086,34.74188995361328,102.40721893310547
63850,11.971875,1065,3.976609706878662,160.00000029729583,160.00000059081927,20.87326431274414,34.61001968383789,102.58658599853516
63860,11.97375,1057,3.976609706878662,160.00001263444548,160.00001294767145,20.870193481445312,34.477516174316406,102.76444244384766
63870,11.975625,1057,3.976609706878662,160.00001734586832,160.00001765973352,20.866792678833008,34.34438705444336,102.94083404541016
63880,11.977500000000001,1057,3.976609706878662,159.9999883980689,159.999988714593,20.86305809020996,34.21853256225586,103.1156997680664
63890,11.979375000000001,1049,3.976609706878662,160.00000499286256,160.0000053180899,20.85899543762207,34.1397590637207,103.2890396118164
63900,11.981250000000001,1057,3.976609706878662,160.00000110562064,160.00000143223681,20.854598999023438,34.06040954589844,103.46085357666016
63910,11.983125000000001,1057,3.976609706878662,160.0000178829428,160.00001821244774,20.849870681762695,33.98047637939453,103.63114166259766
63920,11.985,1057,3.976609706878662,159.99999852855348,159.99999884976268,20.844812393188477,33.899986267089844,103.7999038696289
63930,11.986875,1057,3.976609706878662,159.99999173914074,159.99999205272303,20.839418411254883,33.81892395019531,103.9671401977539
63940,11.98875,1049,3.976609706878662,160.00000082466434,160.00000113096908,20.833694458007812,33.73728942871094,104.13285064697266
63950,11.990625,1049,3.976609706878662,160.00000061844037,160.00000092495745,20.827638626098633,33.65508270263672,104.29703521728516
63960,11.9925,1049,3.976609706878662,160.00000155619983,160.0000018701483,20.823535919189453,33.572303771972656,104.4596939086914
63970,11.994375,1049,3.976609706878662,159.99999691518266,159.99999723101544,20.847450256347656,33.48895263671875,104.6208267211914
63980,11.99625,1049,3.976609706878662,160.00001241331768,160.0000127202005,20.87105941772461,33.40504837036133,104.78036499023438
63990,11.998125,1057,3.976609706878662,160.0000043068488,160.00000461069735,20.894359588623047,33.32057189941406,104.93836975097656
64000,12.0,1049,3.976609706878662,159.99999619677035,159.99999652505463,20.9173526763916,33.25205993652344,105.0948486328125
64010,12.001875,1049,3.976609706878662,159.9999951944981,159.99999552536713,20.940038681030273,33.236534118652344,105.24972534179688
64020,12.00375,1049,3.976609706878662,160.00000413647075,160.00000447078963,20.96241569519043,33.22047805786133,105.403076171875
64030,12.005625,1049,3.976609706878662,160.00000116155024,160.00000150546862,20.98448371887207,33.203895568847656,105.55484008789062
64040,12.0075,1049,3.976609706878662,160.0000062061843,160.00000654833184,21.006240844726562,33.18678665161133,105.7050552368164
64050,12.009375,1049,3.976609706878662,160.0000078470581,160.0000081887901,21.02768898010254,33.169151306152344,105.85367584228516
64060,12.01125,1049,3.976609706878662,159.9999960693953,159.99999641499565,21.048828125,33.1509895324707,106.000732421875
64070,12.013125,1049,3.976609706878662,159.99999046752527,159.99999081332504,21.06965446472168,33.13229751586914,106.1462173461914
64080,12.015,1057,3.976609706878662,160.00001154466318,160.00001188791276,21.090167999267578,33.113075256347656,106.29010772705078
64090,12.016875,1057,3.976609706878662,160.0000062354685,160.0000065733021,21.110370635986328,33.093326568603516,106.43241882324219
64100,12.01875,1057,3.976609706878662,160.00000617367448,160.00000651292962,21.130260467529297,33.07305145263672,106.5731430053711
64110,12.020625,1065,3.976609706878662,160.0000013535698,160.000001694768,21.149837493896484,33.05224609375,106.71227264404297
64120,12.0225,1065,3.976609706878662,159.99999636587555,159.99999670706893,21.169099807739258,33.030914306640625,106.84980773925781
64130,12.024375000000001,1065,3.976609706878662,160.00000488460816,160.00000522186963,21.18804931640625,33.00905227661133,106.9857406616211
64140,12.026250000000001,1057,3.976609706878662,159.9999975039007,159.9999978362566,21.206682205200195,32.986663818359375,107.12007141113281
64150,12.028125000000001,1057,3.976609706878662,159.9999979468125,159.99999829023503,21.22500228881836,32.9637451171875,107.25279998779297
64160,12.030000000000001,1057,3.976609706878662,159.99998258271742,159.99998292819865,21.243003845214844,32.940303802490234,107.38391876220703
64170,12.031875,1057,3.976609706878662,159.9999921831319,159.99999253061904,21.26068878173828,32.91633224487305,107.513427734375
64180,12.03375,1057,3.976609706878662,159.9999987917283,159.99999915632225,21.278059005737305,32.8918342590332,107.64131927490234
64190,12.035625,1049,3.976609706878662,159.99999415590824,159.9999945064533,21.295114517211914,32.86680603027344,107.7676010131836
64200,12.0375,1049,3.976609706878662,159.99999446683043,159.999994817787,21.311851501464844,32.841251373291016,107.89225006103516
64210,12.039375,1049,3.976609706878662,160.000005931151,160.00000628487692,21.328269958496094,32.81517028808594,108.01527404785156
64220,12.04125,1049,3.976609706878662,160.00000362120966,160.00000397007562,21.344369888305664,32.7885627746582,108.13668060302734
64230,12.043125,1049,3.976609706878662,160.00000653758966,160.00000688544458,21.36014747619629,32.76142501831055,108.25643920898438
64240,12.045,1049,3.976609706878662,160.00000937076027,160.00000972417894,21.375606536865234,32.7337646484375,108.37457275390625
64250,12.046875,1049,3.976609706878662,160.00000497112154,160.00000532425443,21.3907470703125,32.70557403564453,108.4910659790039
64260,12.04875,1033,3.976609706878662,160.0000068400358,160.00000722863214,21.40556526184082,32.676856994628906,108.60592651367188
64270,12.050625,1033,3.976609706878662,160.00001111432732,160.00001150944857,21.42006492614746,32.647613525390625,108.7191390991211
64280,12.0525,1033,3.976609706878662,160.00000845988572,160.00000885789368,21.434242248535156,32.61784362792969,108.8307113647461
64290,12.054375,1033,3.976609706878662,159.99999991965927,160.0000003143905,21.44809913635254,32.587547302246094,108.94062042236328
64300,12.05625,1033,3.976609706878662,160.0000123087691,160.0000126951532,21.461631774902344,32.556724548339844,109.04888153076172
64310,12.058125,1033,3.976609706878662,160.00000542364023,160.00000580796876,21.474843978881836,32.52537536621094,109.1554946899414
